,type,file_id,name,text,human_rate
255,famous,famous_330_d_1_6.txt,adele,PERSON_FIRSTNAME_1 is British singer who is notoriously known for PRONOUN songs e.g OTHER_IDENTIFYING_ATTRIBUTE_32 and OTHER_IDENTIFYING_ATTRIBUTE_1.The songs PRONOUN has sung are: Song list OTHER_IDENTIFYING_ATTRIBUTE_33 DATE_5 OTHER_IDENTIFYING_ATTRIBUTE_31 DATE_6 OTHER_IDENTIFYING_ATTRIBUTE_25 DATE_6 OTHER_IDENTIFYING_ATTRIBUTE_17 DATE_6 OTHER_IDENTIFYING_ATTRIBUTE_4 DATE_6 Don't You Remember DATE_1 PRONOUN Won't Go DATE_1 OTHER_IDENTIFYING_ATTRIBUTE_32 DATE_5 OTHER_IDENTIFYING_ATTRIBUTE_27 DATE_4 OTHER_IDENTIFYING_ATTRIBUTE_21 DATE_1 OTHER_IDENTIFYING_ATTRIBUTE_11 DATE_5 I'll Be Waiting DATE_1 OTHER_IDENTIFYING_ATTRIBUTE_15 DATE_5 OTHER_IDENTIFYING_ATTRIBUTE_7 DATE_5 OTHER_IDENTIFYING_ATTRIBUTE_18 DATE_6 OTHER_IDENTIFYING_ATTRIBUTE_2 DATE_6 OTHER_IDENTIFYING_ATTRIBUTE_23 DATE_5 OTHER_IDENTIFYING_ATTRIBUTE_19 DATE_6 OTHER_IDENTIFYING_ATTRIBUTE_3 DATE_1 OTHER_IDENTIFYING_ATTRIBUTE_5 DATE_5 OTHER_IDENTIFYING_ATTRIBUTE_22 DATE_5 OTHER_IDENTIFYING_ATTRIBUTE_29 DATE_3 OTHER_IDENTIFYING_ATTRIBUTE_14 DATE_1 Send My Love (To Your Lover) DATE_5 OTHER_IDENTIFYING_ATTRIBUTE_9 DATE_1 OTHER_IDENTIFYING_ATTRIBUTE_16 DATE_2 OTHER_IDENTIFYING_ATTRIBUTE_12 DATE_1 OTHER_IDENTIFYING_ATTRIBUTE_13 DATE_5 OTHER_IDENTIFYING_ATTRIBUTE_26 DATE_1 OTHER_IDENTIFYING_ATTRIBUTE_20 DATE_1 OTHER_IDENTIFYING_ATTRIBUTE_8 DATE_5 OTHER_IDENTIFYING_ATTRIBUTE_30 DATE_5 PRONOUN songs tend to be very gentle but impactful PRONOUN also is a song writer PRONOUN is NUMERIC_18f NUMERIC_7 PRONOUN has NUMERIC_25 grammys awarded for PRONOUN songs PRONOUN genre of songs are pop music and contemporary R and B.,0.5
936,semifamous,semifamous_225_d_3_9.txt,walter chorn,"PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 was born on DATE_3 in Howard country LOCATION_2, USA. PRONOUN weighed roughly around NUMERIC_2lb, PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 attended central college in LOCATION_1 and ORGANIZATION_1 university in LOCATION_4. PRONOUN graduated from the latter with an LL.B. PERSON_LASTNAME_1 was a guard and tackle for PERSON_FIRSTNAME_2 PERSON_LASTNAME_2's ORGANIZATION_4 football teams, selected All-Southern in DATE_4, and second-team on an all-time ORGANIZATION_2 football team selected in DATE_7. At ORGANIZATION_2 PRONOUN was a member of ORGANIZATION_3. After graduation, PRONOUN opened a law office in Fayette, LOCATION_2, practicing for NUMERIC_1 years. In DATE_2 PRONOUN became chief clerk of the commission that revised the LOCATION_2 statutes. In DATE_1 and DATE_5 PRONOUN served in the state auditor's office, and in DATE_6 was chief clerk of the supreme court of LOCATION_2.",0.25
868,semifamous,semifamous_164_d_3_8.txt,aleksandr gryazin,PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 is an ex LOCATION_2 football player who made PRONOUN debut in DATE_3 for ORGANIZATION_2. PRONOUN was born in DATE_1 and spent PRONOUN time growing up in remote LOCATION_1 and playing football before being scouted for the team. PRONOUN has blonde hair and blue eyes and is of a medium build. PRONOUN played in NUMERIC_10 different teams all the way up until DATE_5 when PRONOUN was NUMERIC_3 years old and seemingly ended PRONOUN career. The longest time PRONOUN spent at a club was NUMERIC_8 years from NUMERIC_4 NUMERIC_6 when PRONOUN played with ORGANIZATION_3. PRONOUN shortest time at a club was at ORGANIZATION_1 when PRONOUN was NUMERIC_7 years old from NUMERIC_9 NUMERIC_9 and PRONOUN was there for less than a year.,0.0
996,semifamous,semifamous_280_d_3_2.txt,william bettendorf,"William P. LOCATION_1 was an LOCATION_2 inventor and industrialist of LOCATION_3 ancestry. PRONOUN was born in Mendota, Illinois, on the NUMERIC_2st of DATE_1, NUMERIC_3. While working as a machinist's apprentice at a company producing plows and agricultural implements, PRONOUN invented the 'power lift sulky plow', a device enabling a seated farmer to raise PRONOUN horse driven plow from the earth with the press of a button. PRONOUN went on to create a number of other useful inventions, and in DATE_3, with PRONOUN brother PERSON_FIRSTNAME_1, PRONOUN decided to found PRONOUN own company, the ORGANIZATION_1. It was originally for agricultural equipment, but grew quickly, and expanded to the production of other machinery, railway boxcars, and even toys. In DATE_1, they moved their business to the town of LOCATION_5, which changed its name to LOCATION_1 in honour of PRONOUN and PRONOUN brother. PRONOUN started the construction of a huge NUMERIC_5-acre estate outside the town, but did not live to see its construction. PRONOUN died at age NUMERIC_6, on the DATE_4, and PRONOUN wife passed away that same year.",0.6666666666666666
866,semifamous,semifamous_162_d_3_6.txt,malcolm dustan,"PERSON_FIRSTNAME_1 was a cricketer in the NUMERIC_1s NUMERIC_5s and played for many teams throughout LOCATION_2. This shows PRONOUN dedication to the sport and how much it meant to PRONOUN as PRONOUN continued to play for many years. As PRONOUN switched clubs, PRONOUN appears to be sociable and always ready to push PRONOUN to do better. This is further proven as PRONOUN was captain for LOCATION_1 for some time showing that PRONOUN wants PRONOUN team to do well by encouraging them. NUMERIC_3 years after PRONOUN career in cricket, PRONOUN still lives in LOCATION_1 showing that the sport DATE_1 have made PRONOUN live the city and therefore continue to stay there. The beautiful scenery is perfect for PRONOUN as PRONOUN reaches PRONOUN older ages where PRONOUN will enjoy sitting in the garden and going for walks more.",0.0
1164,semifamous,semifamous_71_d_3_8.txt,aleksandr gryazin,"PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 is NUMERIC_3 foot NUMERIC_1 inches tall and has an athletic muscular build. PRONOUN still has muscular arms and legs from being a sportsman but has put on some weight around PRONOUN stomach but PRONOUN does try and work out with weights, but does not do as much running as PRONOUN used to do when PRONOUN was a footballer. PRONOUN has sandy coloured hair which has some grey, it is cut quite short and PRONOUN has medium size green eyes. PRONOUN skin is white but slightly tanned like PRONOUN is outside a lot of the time. PRONOUN has some wrinkles on PRONOUN forehead and around PRONOUN eyes. PRONOUN seems like a serious person and does not often laugh or smile. PRONOUN wears quite smart clothes, often dark in colour and does not wear clothes with logos or brands on them.",0.0
190,famous,famous_272_d_1_2.txt,ed sheeran,"PERSON_FIRSTNAME_1 PERSON_LASTNAME_2 is a male a famous singer song writer. PRONOUN was born in LOCATION_1 and was interested in music from a young age. PERSON_LASTNAME_1 started playing the guitar from an early age and sang and performed in PRONOUN local church. PRONOUN has produced many best selling albums. PRONOUN has also done some rapping and acting and collaborations with other famous artists. Including OTHER_IDENTIFYING_ATTRIBUTE_5 album RED. HIs most popular songs include Shape of OTHER_IDENTIFYING_ATTRIBUTE_3, THinking out loud, Castle on the HIll, Photograph, gALLWAY GIRL, Give me love, Lego HOuse , Small Bumo, Perfect, Supermarket Flowers, Don't , sing, Happier, how would OTHER_IDENTIFYING_ATTRIBUTE_3 feel, THe A team.Wish OTHER_IDENTIFYING_ATTRIBUTE_3 were here,Say OTHER_IDENTIFYING_ATTRIBUTE_3 love me. PERSON_FIRSTNAME_2 PRONOUN is a very famous and successful singer and songwritter",0.5
115,famous,famous_204_d_1_6.txt,adele,PERSON_FIRSTNAME_1 is a singer from LOCATION_1 with a unique voice. PRONOUN has had a number of high charted singles in the LOCATION_2 charts such as hello and someone like you which is a song about PRONOUN ex partner. PRONOUN has recorded the theme music for PERSON_FIRSTNAME_2 PERSON_LASTNAME_1 PRONOUN is a white female with long blonde hair and blue eyes . PRONOUN has recently been in the press due to losing a large amount of weight. PRONOUN has lost a significant amount of weight during the OTHER_IDENTIFYING_ATTRIBUTE_1 lockdown and has released images of this recently. PRONOUN was recently also was accused of cultural appropriation due to wearing a LOCATION_3 bikini for ORGANIZATION_1 carnival.,0.75
914,semifamous,semifamous_205_d_3_1.txt,enoch lincoln,"NUMERIC_5th OCCUPATION_1 of LOCATION_2, PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 was a formidable lawyer of PRONOUN day. PRONOUN lived for a mere NUMERIC_4 years during the DATE_5 century in the LOCATION_1, but during this short time established PRONOUN as a prominent and active political representative. PRONOUN graduated from ORGANIZATION_1 in DATE_2 and soon embarked upon a relentless political career, PRONOUN had little time for a life outside of this, and had no known wife or children. PRONOUN most notable role was as serving US congress until PRONOUN resignation in DATE_3. PRONOUN then went on to become OCCUPATION_1 of LOCATION_2 from DATE_4 until PRONOUN death in DATE_1. Such was PRONOUN popularity that the town of PERSON_LASTNAME_1 in LOCATION_2 was named after PRONOUN in PRONOUN honour.",0.0
1105,semifamous,semifamous_37_d_3_8.txt,aleksandr gryazin,"PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 was born on DATE_1 and is currently NUMERIC_7 years of age. PRONOUN hometown is LOCATION_1. PERSON_FIRSTNAME_1 is a retired footballer (midfielder and striker), and PRONOUN used to play for PFC CSKA-d Moscow, Hapoel Bat Yam F.C., FC Krylia Sovetov Samara, FC Saturn Ramenskoy, FC Torpedo-ZIL Moscow, FC Metallurg Lipetsk, FC Rubin Kazan, FC Salyut-Energiya Belgorod and FC Spartak-MZhK Ryazan. PERSON_LASTNAME_1 started PRONOUN professional career back in DATE_2, when PRONOUN started playing for Professional Football ORGANIZATION_4 (which was the official team of the ORGANIZATION_1 during the communist era). PRONOUN height is NUMERIC_2 NUMERIC_5 m NUMERIC_1 ft NUMERIC_4 in) and PRONOUN full name is PERSON_FIRSTNAME_2 PERSON_LASTNAME_1.",0.25
933,semifamous,semifamous_222_d_3_4.txt,clyde fernandes,"""""""""Describe them in your own works"""""""" the information for this question said. PERSON_FIRSTNAME_1 PERSON_LASTNAME_2 might conceivably have made a similar grammatical error because PRONOUN was born in LOCATION_2. My experience of non native OTHER_IDENTIFYING_ATTRIBUTE_2 speakers however is that because they are 'taught' OTHER_IDENTIFYING_ATTRIBUTE_2 their grammar is often better than those of us who just 'grew up' with the language. You don't often hear of OTHER_IDENTIFYING_ATTRIBUTE_1 footballers and PRONOUN apparent 'non success' in the field DATE_1 help explain why. People who are either directly from the OTHER_IDENTIFYING_ATTRIBUTE_1 sub continent or have an OTHER_IDENTIFYING_ATTRIBUTE_1 ethnic heritage simply do not seem to be gifted with an ability to play OTHER_IDENTIFYING_ATTRIBUTE_3', as evidenced by the small number of OTHER_IDENTIFYING_ATTRIBUTE_1 professional footballers in the LOCATION_1 and other lands where the percentage of players comes nowhere near to the percentage of the populace. In other jobs, the percentage is far higher than average, and I suggest that PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 DATE_1 have had more professional success had PRONOUN chosen a career as a doctor, pharmacist, or dentist rather than as a footballer. I suspect that PRONOUN DATE_1 however play cricket rather well .....",0.0
94,famous,famous_186_d_1_5.txt,mick jagger,"PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 is a famous LOCATION_2 singer and song writer who is a member of the ORGANIZATION_1 as well as having hits as a solo artist. PRONOUN is well known for PRONOUN distinctive dance moves and energy during a performance. Born on DATE_1 and grew up in LOCATION_1, PRONOUN has been married and divorced once and has NUMERIC_1 children, NUMERIC_2 grand children and NUMERIC_3 great grandchild. PERSON_FIRSTNAME_1 was knighted in DATE_2 for services to pop music, and has sponsors a number of different music related charities. OTHER_IDENTIFYING_ATTRIBUTE_3 hits include Dancing in the Street, Sweet Thing and OTHER_IDENTIFYING_ATTRIBUTE_2. PRONOUN first Solo Album was PRONOUN's the Boss' in DATE_3 and las was OTHER_IDENTIFYING_ATTRIBUTE_5' in NUMERIC_5",0.0
180,famous,famous_263_d_1_5.txt,mick jagger,"PERSON_FIRSTNAME_2 PERSON_LASTNAME_1, more professional known as PERSON_FIRSTNAME_3 PERSON_LASTNAME_1 was born on DATE_1 in Dartford, Kent, England. PRONOUN is known worldwide for being the lead singer of an LOCATION_2 rock group called ORGANIZATION_4. As well as PRONOUN work as a singer, PRONOUN also has notable credits as a songwriter, actor, and film producer. Outside of PRONOUN band, PRONOUN has worked with the likes of ORGANIZATION_1, PERSON_FIRSTNAME_5 PERSON_LASTNAME_3, PERSON_FIRSTNAME_4 PERSON_LASTNAME_2, PERSON_FIRSTNAME_1 PERSON_LASTNAME_4, ORGANIZATION_3 and many more. PRONOUN has also been referenced in songs by other artists and has even had a funky song written about PRONOUN by the band ORGANIZATION_2 titled """"""""Moves like PERSON_LASTNAME_1"""""""".",0.0
301,famous,famous_372_d_1_4.txt,elton john,"PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 is a singer and song writter. PRONOUN is mid aged. PRONOUN is NUMERIC_3 years old. PRONOUN is OTHER_IDENTIFYING_ATTRIBUTE_1. PRONOUN had NUMERIC_6 spounses. PRONOUN looks funny. PRONOUN has a funny sense of style. PRONOUN has sold more than NUMERIC_2million records. my father likes to listen to PRONOUN songs, specially blue moves album. PRONOUN has appeared in many movies as well. PRONOUN has done voice overs in many animated movies like sherlock gnomes,lion king, gnomes and OTHER_IDENTIFYING_ATTRIBUTE_2. PRONOUN was born in LOCATION_1 on DATE_1. PRONOUN is NUMERIC_5 million dollar worth. PRONOUN has been nominated as NUMERIC_1 of the richest people. PRONOUN is a homosexual individual raising NUMERIC_2 children named PERSON_FIRSTNAME_2 and PERSON_FIRSTNAME_3.",0.5
1014,semifamous,semifamous_298_d_3_3.txt,yassine el ghanassy,"Yassine PERSON_LASTNAME_2 is a NUMERIC_3 year old LOCATION_3 footballer. PERSON_LASTNAME_2 plays in the left wing position and is NUMERIC_2 NUMERIC_4m tall. PERSON_LASTNAME_2 first started PRONOUN career playing for ORGANIZATION_5 in the third division of the LOCATION_3 league. In DATE_1, PERSON_LASTNAME_2 was signed to play with ORGANIZATION_1, where PRONOUN made many appearing and scored and assisted many goals. The next season PRONOUN signed for the LOCATION_1 team ORGANIZATION_7, but did not play to PRONOUN potential. PRONOUN left shortly after in DATE_3, with the ORGANIZATION_4 team, Stabæk, and then moved to the LOCATION_3 league again with ORGANIZATION_3 and subsequently the LOCATION_2 team, with ORGANIZATION_2. However, in DATE_2 PRONOUN was released by ORGANIZATION_2 and has remained a free agent ever since. PERSON_LASTNAME_2 became known for committing speeding offences, and PRONOUN NUMERIC_6th offence caused PRONOUN to spend a NUMERIC_8 month prison sentence in DATE_4.",0.125
979,semifamous,semifamous_264_d_3_3.txt,yassine el ghanassy,"PERSON_FIRSTNAME_1 PERSON_LASTNAME_1, born DATE_3, is the son of former footballer PERSON_FIRSTNAME_2 PERSON_LASTNAME_1. Following in PRONOUN father’s footsteps, PERSON_LASTNAME_2 became interested in the sport at an early age. Beginning PRONOUN football career at the age of NUMERIC_5, PERSON_LASTNAME_1 was quickly signed by a youth team named ORGANIZATION_3-manage. PRONOUN was known as a fine passer of the ball and NUMERIC_1 who assisted PRONOUN teammates well, even described as a magician by PRONOUN agent. At NUMERIC_2f NUMERIC_1, PERSON_LASTNAME_1 made a perfect left-winger, which is why PRONOUN was signed by the youth team of ORGANIZATION_2 re. Interest aroused from the likes of ORGANIZATION_1, but didn’t end in a deal being signed. In DATE_1, PERSON_LASTNAME_1 was served a NUMERIC_2 month prison sentence after being caught speeding for the NUMERIC_5th time, following a reckless driving charge in DATE_2. This resulted in a driving ban for NUMERIC_4 years.",0.0
988,semifamous,semifamous_273_d_3_4.txt,clyde fernandes,"PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 is a famous footballer who was born in LOCATION_2 in DATE_2. PRONOUN is a defender in the I league NUMERIC_4nd division. PRONOUN is a defender. PRONOUN wears the number NUMERIC_2 shirt. PERSON_FIRSTNAME_1’s elder brother, PERSON_FIRSTNAME_2 played a huge role in shaping PRONOUN career as a footballer. PRONOUN was a striker for ORGANIZATION_2 but had to quit due to family pressure. But PRONOUN made sure the same didn’t happen to PERSON_FIRSTNAME_1 and helped PRONOUN to succeed in PRONOUN career. PRONOUN was part of the U16 National squad which travelled to LOCATION_1 for ORGANIZATION_3 DATE_1 Football Camp. This is PRONOUN best football memory so far in PRONOUN career.best They won NUMERIC_1 NUMERIC_3 against LOCATION_3. PRONOUN also watched FIFA World Cup matches live in the stadium and was thrilled to see international football legends play in front of PRONOUN eyes. PRONOUN dream is to be a part of the ORGANIZATION_1 National Senior Team.",0.0
1127,semifamous,semifamous_39_d_3_9.txt,walter chorn,"PRONOUN looks like a very competent person who even revised OTHER_IDENTIFYING_ATTRIBUTE_1 statutes. Looks like PRONOUN loves the very much country where hi lives in. In my opinion, PRONOUN is really persistent and with a big soul. I think PRONOUN has a lot of friends, an interesting lifestyle, and was an attractive and active person. PRONOUN took care of PRONOUN well being and physically active lifestyle as well. Sad that there isn't an opportunity to meet PRONOUN in person- we would have long conversations and a great time . What else to add- hmmm, That seems will be all that I can say. be happy to live better. I UNDERSTAND THAT YOU,LL NOT BE HAPPY ABOUT THIS DESCRIPTION BUT THATS ALL WHAT I CAN SAY,",0.0
